trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
737,False,"{'a': 0.001, 'e': 0.7411597954431091}",25,0,-72.16129844373285,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 0}",0
738,False,"{'a': 0.001, 'e': 0.7404880963241561}",25,0,-72.71565911510989,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
739,False,"{'a': 0.001, 'e': 0.7398156567171686}",20,0,-63.94388032486407,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
740,False,"{'a': 0.001, 'e': 0.7391424772945862}",25,0,-29.328253834349773,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
741,False,"{'a': 0.001, 'e': 0.7384685587295879}",20,1,-12.808390592001128,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
742,False,"{'a': 0.001, 'e': 0.7377939016960925}",20,0,-21.94105077095532,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
743,False,"{'a': 0.001, 'e': 0.7371185068687569}",20,4,-61.15159233841494,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 1}",1
744,False,"{'a': 0.001, 'e': 0.7364423749229757}",20,0,-82.7250101107765,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
745,False,"{'a': 0.001, 'e': 0.7357655065348812}",20,0,-103.34934131082939,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
746,False,"{'a': 0.001, 'e': 0.7350879023813413}",20,0,-68.35280765035961,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
747,False,"{'a': 0.001, 'e': 0.7344095631399603}",25,0,-14.904909424279182,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
748,False,"{'a': 0.001, 'e': 0.7337304894890774}",25,8,-23.965138893042397,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 0}",1
749,False,"{'a': 0.001, 'e': 0.7330506821077661}",30,12,-133.20813210515954,"{0: 9, 1: 1, 2: 6, 3: 0, 4: 2}",1
750,False,"{'a': 0.001, 'e': 0.7323701416758338}",30,0,-144.13528243269036,"{0: 18, 1: 2, 2: 8, 3: 0, 4: 2}",0
751,False,"{'a': 0.001, 'e': 0.7316888688738209}",20,10,-5.68187311812526,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
752,False,"{'a': 0.001, 'e': 0.7310068643830001}",25,3,-92.5076467168395,"{0: 14, 1: 2, 2: 4, 3: 1, 4: 1}",1
753,False,"{'a': 0.001, 'e': 0.7303241288853758}",20,0,-103.16389717474928,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
754,False,"{'a': 0.001, 'e': 0.7296406630636835}",25,0,-54.444089226750854,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
755,False,"{'a': 0.001, 'e': 0.7289564676013889}",20,0,-58.38639353199142,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
756,False,"{'a': 0.001, 'e': 0.7282715431826874}",20,0,-112.77530674074333,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
757,False,"{'a': 0.001, 'e': 0.7275858904925034}",20,0,-57.07103115727902,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
758,False,"{'a': 0.001, 'e': 0.7268995102164897}",35,20,-71.64335906435346,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 1}",1
759,False,"{'a': 0.001, 'e': 0.7262124030410263}",20,2,-54.445269273962474,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 0}",1
760,False,"{'a': 0.001, 'e': 0.7255245696532203}",30,0,-49.84485395193971,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
761,False,"{'a': 0.001, 'e': 0.7248360107409052}",25,0,-155.19041764077429,"{0: 14, 1: 3, 2: 4, 3: 2, 4: 2}",0
762,False,"{'a': 0.001, 'e': 0.7241467269926397}",20,0,-35.35721577002965,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
763,False,"{'a': 0.001, 'e': 0.7234567190977075}",20,0,-77.83492415770009,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
764,False,"{'a': 0.001, 'e': 0.7227659877461166}",20,3,-40.50228434042201,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
765,False,"{'a': 0.001, 'e': 0.7220745336285982}",20,0,-77.66337091792919,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 2}",0
766,False,"{'a': 0.001, 'e': 0.7213823574366063}",20,5,-52.31566339893982,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 1}",1
767,False,"{'a': 0.001, 'e': 0.720689459862317}",25,0,-90.0579055212227,"{0: 17, 1: 6, 2: 0, 3: 0, 4: 2}",0
768,False,"{'a': 0.001, 'e': 0.719995841598628}",20,0,-20.098772046113268,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
769,False,"{'a': 0.001, 'e': 0.7193015033391573}",20,0,6.6169540696826665,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
770,False,"{'a': 0.001, 'e': 0.7186064457782433}",20,5,-45.984263772513714,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
771,False,"{'a': 0.001, 'e': 0.7179106696109434}",20,0,-96.46998555357773,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 2}",0
772,False,"{'a': 0.001, 'e': 0.7172141755330337}",25,4,-62.62429554813057,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 1}",1
773,False,"{'a': 0.001, 'e': 0.7165169642410081}",20,0,-79.96812899693472,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
774,False,"{'a': 0.001, 'e': 0.7158190364320781}",20,16,5.717615408046355,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.001, 'e': 0.7151203928041714}",20,0,-74.30062601299878,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",1
776,False,"{'a': 0.001, 'e': 0.7144210340559313}",20,10,-30.479547549104083,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
777,False,"{'a': 0.001, 'e': 0.7137209608867168}",25,0,-58.117785811575544,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
778,False,"{'a': 0.001, 'e': 0.7130201739966009}",30,13,-63.90031381438001,"{0: 11, 1: 3, 2: 1, 3: 1, 4: 1}",1
779,False,"{'a': 0.001, 'e': 0.7123186740863704}",25,4,-36.43335121560084,"{0: 13, 1: 5, 2: 3, 3: 0, 4: 0}",1
780,False,"{'a': 0.001, 'e': 0.7116164618575251}",20,0,-80.30593419900218,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
781,False,"{'a': 0.001, 'e': 0.7109135380122773}",25,8,-46.86675042358136,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
782,False,"{'a': 0.001, 'e': 0.7102099032535507}",30,7,-3.3912785492658886,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 0}",1
783,False,"{'a': 0.001, 'e': 0.7095055582849801}",25,0,-215.26853115444095,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 5}",0
784,False,"{'a': 0.001, 'e': 0.7088005038109104}",20,0,-184.70554494422987,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 4}",0
785,False,"{'a': 0.001, 'e': 0.7080947405363958}",20,9,-4.7140757691353,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
786,False,"{'a': 0.001, 'e': 0.7073882691671998}",25,10,-119.49614792236603,"{0: 7, 1: 2, 2: 4, 3: 0, 4: 2}",1
787,False,"{'a': 0.001, 'e': 0.7066810904097934}",20,13,-6.951189239924608,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
788,False,"{'a': 0.001, 'e': 0.7059732049713556}",30,15,-25.062649303665815,"{0: 10, 1: 4, 2: 0, 3: 1, 4: 0}",1
789,False,"{'a': 0.001, 'e': 0.7052646135597717}",30,0,-107.01980769442122,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
790,False,"{'a': 0.001, 'e': 0.7045553168836329}",20,7,-43.28996909159248,"{0: 7, 1: 2, 2: 4, 3: 0, 4: 0}",1
791,False,"{'a': 0.001, 'e': 0.7038453156522361}",20,5,-76.05089825233043,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 2}",1
792,False,"{'a': 0.001, 'e': 0.7031346105755821}",30,9,-28.66822732674287,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 0}",1
793,False,"{'a': 0.001, 'e': 0.7024232023643763}",25,0,-26.771142718792387,"{0: 19, 1: 4, 2: 1, 3: 1, 4: 0}",0
794,False,"{'a': 0.001, 'e': 0.7017110917300265}",20,6,18.399892659894874,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.001, 'e': 0.7009982793846437}",25,3,-51.00348476645294,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 1}",1
796,False,"{'a': 0.001, 'e': 0.7002847660410396}",25,19,11.365663702136626,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.001, 'e': 0.699570552412728}",25,0,-78.0801702657235,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
798,False,"{'a': 0.001, 'e': 0.6988556392139224}",20,0,-5.658835406438164,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
799,False,"{'a': 0.001, 'e': 0.6981400271595356}",30,0,-81.50467261257032,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
800,False,"{'a': 0.001, 'e': 0.6974237169651799}",20,9,-5.880629118838636,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
801,False,"{'a': 0.001, 'e': 0.6967067093471654}",25,0,-56.927602313976436,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
802,False,"{'a': 0.001, 'e': 0.6959890050224995}",25,8,-105.86494435775626,"{0: 9, 1: 1, 2: 4, 3: 2, 4: 1}",1
803,False,"{'a': 0.001, 'e': 0.6952706047088867}",20,0,-60.867094795788745,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
804,False,"{'a': 0.001, 'e': 0.6945515091247271}",20,0,-74.961052057777,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
805,False,"{'a': 0.001, 'e': 0.6938317189891162}",20,0,-49.61748169353969,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
806,False,"{'a': 0.001, 'e': 0.6931112350218442}",30,19,0.3053580994352909,"{0: 8, 1: 3, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.001, 'e': 0.6923900579433949}",35,15,-137.6465015077045,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",1
808,False,"{'a': 0.001, 'e': 0.6916681884749454}",25,0,-134.89534844086006,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
809,False,"{'a': 0.001, 'e': 0.690945627338365}",25,0,-111.43444860598042,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
810,False,"{'a': 0.001, 'e': 0.6902223752562149}",20,0,-138.1163537003094,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
811,False,"{'a': 0.001, 'e': 0.689498432951747}",25,3,-6.521860505710765,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 0}",1
812,False,"{'a': 0.001, 'e': 0.6887738011489036}",25,0,-96.8690047433063,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
813,False,"{'a': 0.001, 'e': 0.6880484805723165}",20,6,-78.8029035187482,"{0: 6, 1: 5, 2: 2, 3: 0, 4: 1}",1
814,False,"{'a': 0.001, 'e': 0.6873224719473061}",25,3,-93.7868141500471,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 2}",1
815,False,"{'a': 0.001, 'e': 0.6865957759998811}",20,0,-33.97370560772232,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
816,False,"{'a': 0.001, 'e': 0.6858683934567373}",25,0,7.424739849358329,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
817,False,"{'a': 0.001, 'e': 0.6851403250452572}",25,7,-31.785616893825328,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
818,False,"{'a': 0.001, 'e': 0.6844115714935092}",30,0,-121.52099061877469,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
819,False,"{'a': 0.001, 'e': 0.6836821335302466}",30,0,-125.1579181919424,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 3}",0
820,False,"{'a': 0.001, 'e': 0.6829520118849075}",20,7,-31.143227825274135,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 0}",1
821,False,"{'a': 0.001, 'e': 0.6822212072876135}",25,0,-33.635221031142365,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
822,False,"{'a': 0.001, 'e': 0.681489720469169}",35,5,-137.4587666538006,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 3}",1
823,False,"{'a': 0.001, 'e': 0.6807575521610608}",20,12,2.0298240197707322,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
824,False,"{'a': 0.001, 'e': 0.6800247030954573}",20,0,-62.27271159176355,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
825,False,"{'a': 0.001, 'e': 0.6792911740052072}",25,15,-25.426898721904166,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
826,False,"{'a': 0.001, 'e': 0.6785569656238398}",25,2,-100.72133129590351,"{0: 14, 1: 4, 2: 2, 3: 2, 4: 1}",1
827,False,"{'a': 0.001, 'e': 0.6778220786855633}",20,0,-30.814359871972684,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
828,False,"{'a': 0.001, 'e': 0.6770865139252646}",20,6,-32.14201211922612,"{0: 8, 1: 3, 2: 3, 3: 0, 4: 0}",1
829,False,"{'a': 0.001, 'e': 0.6763502720785084}",20,0,16.802275848516867,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
830,False,"{'a': 0.001, 'e': 0.6756133538815365}",25,0,-77.35536277519567,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
831,False,"{'a': 0.001, 'e': 0.674875760071267}",20,0,11.257615183544376,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
832,False,"{'a': 0.001, 'e': 0.6741374913852938}",20,6,-61.104165151179416,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 1}",1
833,False,"{'a': 0.001, 'e': 0.6733985485618852}",30,0,-40.45596974866341,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
834,False,"{'a': 0.001, 'e': 0.6726589323399843}",20,14,-5.056883464366999,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.001, 'e': 0.671918643459207}",35,10,-74.399014387464,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",1
836,False,"{'a': 0.001, 'e': 0.6711776826598423}",25,12,0.8176091975015973,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.001, 'e': 0.6704360506828508}",20,8,-3.5360998132751345,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
838,False,"{'a': 0.001, 'e': 0.6696937482698646}",35,22,-23.650975944094565,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 0}",1
839,False,"{'a': 0.001, 'e': 0.6689507761631859}",30,4,-178.185406792529,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 3}",1
840,False,"{'a': 0.001, 'e': 0.6682071351057867}",35,19,-57.589310262949354,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 1}",1
841,False,"{'a': 0.001, 'e': 0.6674628258413081}",20,5,-3.6694454997864767,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
842,False,"{'a': 0.001, 'e': 0.6667178491140593}",30,12,-59.844038571712815,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 2}",1
843,False,"{'a': 0.001, 'e': 0.665972205669017}",25,0,-92.99025382717498,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
844,False,"{'a': 0.001, 'e': 0.6652258962518245}",20,7,-95.99214901994557,"{0: 5, 1: 3, 2: 3, 3: 1, 4: 1}",1
845,False,"{'a': 0.001, 'e': 0.6644789216087912}",30,0,-123.98582707305451,"{0: 18, 1: 6, 2: 4, 3: 0, 4: 2}",0
846,False,"{'a': 0.001, 'e': 0.6637312824868916}",30,0,-45.80295724829429,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",1
847,False,"{'a': 0.001, 'e': 0.6629829796337648}",25,0,-112.8416730345154,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
848,False,"{'a': 0.001, 'e': 0.6622340137977137}",20,0,-112.3372316485083,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
849,False,"{'a': 0.001, 'e': 0.661484385727704}",30,6,-63.56653922340155,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 2}",1
850,False,"{'a': 0.001, 'e': 0.6607340961733636}",20,16,7.436813225256447,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.001, 'e': 0.6599831458849822}",20,0,0.5302625806080146,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
852,False,"{'a': 0.001, 'e': 0.6592315356135099}",20,3,-27.515040443301874,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
853,False,"{'a': 0.001, 'e': 0.6584792661105568}",25,0,-117.0126711425495,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
854,False,"{'a': 0.001, 'e': 0.6577263381283925}",20,11,-35.380572185920016,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
855,False,"{'a': 0.001, 'e': 0.656972752419945}",20,0,5.7880495889933306,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
856,False,"{'a': 0.001, 'e': 0.6562185097387998}",30,0,-170.8851364206136,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 4}",0
857,False,"{'a': 0.001, 'e': 0.6554636108391995}",20,12,-74.55306544419622,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 2}",1
858,False,"{'a': 0.001, 'e': 0.6547080564760429}",30,7,-103.31852180954235,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 2}",1
859,False,"{'a': 0.001, 'e': 0.6539518474048844}",30,8,-11.984291975076967,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 0}",1
860,False,"{'a': 0.001, 'e': 0.6531949843819331}",20,0,-56.67171776035115,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
861,False,"{'a': 0.001, 'e': 0.6524374681640519}",20,10,-10.910151760534374,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
862,False,"{'a': 0.001, 'e': 0.6516792995087568}",30,17,-34.153324349936355,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
863,False,"{'a': 0.001, 'e': 0.6509204791742165}",30,0,-91.59408573485513,"{0: 22, 1: 3, 2: 3, 3: 0, 4: 2}",0
864,False,"{'a': 0.001, 'e': 0.6501610079192512}",20,10,1.924705587903495,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
865,False,"{'a': 0.001, 'e': 0.6494008865033323}",25,2,-72.66571589430201,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 1}",1
866,False,"{'a': 0.001, 'e': 0.648640115686581}",25,13,-48.82320455622207,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
867,False,"{'a': 0.001, 'e': 0.647878696229768}",30,13,-19.881882552559855,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
868,False,"{'a': 0.001, 'e': 0.6471166288943128}",20,12,7.8519440442061,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.001, 'e': 0.6463539144422825}",30,0,-26.510805119979352,"{0: 26, 1: 2, 2: 1, 3: 0, 4: 1}",0
870,False,"{'a': 0.001, 'e': 0.6455905536363918}",20,12,-8.181005923360225,"{0: 5, 1: 3, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.001, 'e': 0.6448265472400012}",30,0,-92.12471797973251,"{0: 19, 1: 5, 2: 5, 3: 0, 4: 1}",0
872,False,"{'a': 0.001, 'e': 0.644061896017117}",30,20,-0.9584742414948564,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
873,False,"{'a': 0.001, 'e': 0.6432966007323906}",25,1,-5.941326269478543,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 0}",1
874,False,"{'a': 0.001, 'e': 0.6425306621511171}",20,12,2.664083303724642,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
875,False,"{'a': 0.001, 'e': 0.6417640810392349}",30,0,-83.57447386477381,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
876,False,"{'a': 0.001, 'e': 0.6409968581633251}",25,0,-114.6091921186312,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
877,False,"{'a': 0.001, 'e': 0.6402289942906106}",20,0,-4.105664625846812,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
878,False,"{'a': 0.001, 'e': 0.6394604901889552}",20,11,-11.245436983892493,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
879,False,"{'a': 0.001, 'e': 0.6386913466268629}",25,1,-73.20981559612241,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 1}",1
880,False,"{'a': 0.001, 'e': 0.6379215643734771}",35,0,-115.48426750508237,"{0: 24, 1: 3, 2: 6, 3: 0, 4: 2}",0
881,False,"{'a': 0.001, 'e': 0.6371511441985802}",25,0,-6.0057358373255205,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
882,False,"{'a': 0.001, 'e': 0.6363800868725922}",25,0,-46.10241360811639,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
883,False,"{'a': 0.001, 'e': 0.6356083931665703}",20,8,-86.44798217710702,"{0: 5, 1: 1, 2: 5, 3: 0, 4: 1}",1
884,False,"{'a': 0.001, 'e': 0.6348360638522081}",20,0,-64.21770702777421,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
885,False,"{'a': 0.001, 'e': 0.6340630997018352}",30,20,4.335672556717028,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
886,False,"{'a': 0.001, 'e': 0.6332895014884152}",25,14,-7.485330546102798,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
887,False,"{'a': 0.001, 'e': 0.6325152699855466}",20,1,-17.52200544569161,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
888,False,"{'a': 0.001, 'e': 0.6317404059674607}",25,2,-98.76437387625327,"{0: 15, 1: 4, 2: 2, 3: 0, 4: 2}",1
889,False,"{'a': 0.001, 'e': 0.6309649102090216}",25,0,-84.36416629899917,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",1
890,False,"{'a': 0.001, 'e': 0.6301887834857247}",25,15,-8.494294276022584,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
891,False,"{'a': 0.001, 'e': 0.6294120265736969}",25,8,-56.740923869691365,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 1}",1
892,False,"{'a': 0.001, 'e': 0.628634640249695}",20,0,-50.57523539096619,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
893,False,"{'a': 0.001, 'e': 0.6278566252911051}",20,13,1.873627059135216,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.001, 'e': 0.6270779824759424}",20,5,-40.086921751645605,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
895,False,"{'a': 0.001, 'e': 0.6262987125828494}",25,12,-27.327661730942037,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
896,False,"{'a': 0.001, 'e': 0.625518816391096}",20,0,-67.90734704281303,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
897,False,"{'a': 0.001, 'e': 0.6247382946805784}",20,0,-13.787723044279257,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
898,False,"{'a': 0.001, 'e': 0.6239571482318181}",20,0,3.2833232609148117,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
899,False,"{'a': 0.001, 'e': 0.6231753778259617}",20,15,-3.6196017354692507,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
900,False,"{'a': 0.001, 'e': 0.6223929842447792}",25,17,-4.45351392297063,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
901,False,"{'a': 0.001, 'e': 0.6216099682706644}",20,0,-179.00144100657315,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 4}",0
902,False,"{'a': 0.001, 'e': 0.6208263306866332}",20,16,5.789349937688142,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.001, 'e': 0.620042072276323}",25,13,-31.79723219367534,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 0}",1
904,False,"{'a': 0.001, 'e': 0.6192571938239922}",20,13,-41.6257686206773,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 1}",1
905,False,"{'a': 0.001, 'e': 0.6184716961145192}",25,0,-108.77861422064026,"{0: 16, 1: 0, 2: 7, 3: 1, 4: 1}",0
906,False,"{'a': 0.001, 'e': 0.6176855799334016}",25,0,-64.17725324591309,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
907,False,"{'a': 0.001, 'e': 0.6168988460667556}",30,19,-6.899730303186802,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
908,False,"{'a': 0.001, 'e': 0.6161114953013148}",20,0,-26.078618119517518,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
909,False,"{'a': 0.001, 'e': 0.6153235284244302}",20,12,13.97406416076179,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.001, 'e': 0.6145349462240683}",35,14,-41.533221158432085,"{0: 14, 1: 1, 2: 6, 3: 0, 4: 0}",1
911,False,"{'a': 0.001, 'e': 0.6137457494888116}",30,17,-82.40077694136555,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 2}",1
912,False,"{'a': 0.001, 'e': 0.6129559390078564}",20,1,-45.040862093120154,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
913,False,"{'a': 0.001, 'e': 0.6121655155710133}",20,0,-50.08650282902755,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
914,False,"{'a': 0.001, 'e': 0.6113744799687056}",20,0,-49.34427416906965,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
915,False,"{'a': 0.001, 'e': 0.6105828329919689}",20,0,-38.67684887822713,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
916,False,"{'a': 0.001, 'e': 0.6097905754324501}",20,0,-52.59008831481207,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
917,False,"{'a': 0.001, 'e': 0.6089977080824067}",20,1,-41.40129883416387,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
918,False,"{'a': 0.001, 'e': 0.608204231734706}",30,19,-2.1668136170386134,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
919,False,"{'a': 0.001, 'e': 0.6074101471828242}",20,9,5.337791616122434,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.001, 'e': 0.6066154552208458}",30,0,-91.12235401317812,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
